PURCHASE_ORDER_NUMBER,PO_CREATED_DATE,SUPPLIER_NUMBER,SUPPLIER_NAME,PO_ITEM_COUNT,PO_VALUE_ETB,CONTRACT_AGREEMENT_RECEIVED_FROM_SUPPLIER_DATE,LC_CAD_OPENED_DATE,FIRST_INBOUND_DELIVERY_CREATED_DATE,LATEST_INBOUND_DELIVERY_CREATED_DATE,INBOUND_DELIVERY_COUNT,FIRST_PARTIAL_GRV_DATE,LATEST_GRV_DATE,FULL_DELIVERY_DATE,GRV_ROW_COUNT,DISTINCT_GRV_PO_ITEM_COUNT,SCHEDULE_LINE_COUNT,SCHEDULED_QUANTITY,RECEIVED_QUANTITY,REDUCED_OR_CANCELLED_QUANTITY,OPEN_QUANTITY,CURRENT_MILESTONE_STATUS,CONTRACT_TO_PO_DAYS,PO_TO_LC_CAD_OPEN_DAYS,LC_CAD_OPEN_TO_INBOUND_CREATED_DAYS,INBOUND_CREATED_TO_PARTIAL_GRV_DAYS,PARTIAL_GRV_TO_FULL_DELIVERY_DAYS,LEADTIME_DATA_QUALITY_STATUS,REPORTING_CURRENCY
4500001736,2024-10-03,20000337,Ciron Drugs And Pharmaceuticals Pvt,1,"8,148,990.47",[NULL],2025-03-19,2025-08-13,2025-08-13,1,2025-08-19,2025-08-19,2025-08-19,11,1,1,"64,240","64,240","64,240",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],167,147,6,0,VALID,ETB
4500005839,2025-07-05,20000264,United Pharma (K) Limited,2,"8,138,139.06",[NULL],2025-09-17,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,"9,940",0,0,"9,940",AWAITING_SHIPMENT,[NULL],74,[NULL],[NULL],[NULL],VALID,ETB
4500003367,2025-02-10,20000726,Wise Team FZC JV with Wise Team PLC,12,"8,115,141.95",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],12,"1,485",0,0,"1,485",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001717,2024-10-01,20000548,Beckman coulter,5,"8,082,187.91",[NULL],2025-05-02,2025-06-20,2025-06-24,2,2025-06-23,2025-06-25,2025-06-25,5,5,5,200,200,200,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],213,49,3,2,VALID,ETB
4500011745,2026-05-26,20000398,Macleods Pharmaceuticals Ltd.,1,"8,061,067.30",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"25,216",0,0,"25,216",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500010308,2026-03-09,10000746,Sansheng Pharmaceutical Plc,1,"7,992,000",[NULL],[NULL],2026-03-18,2026-03-18,1,2026-03-19,2026-03-19,2026-03-19,2,1,1,"15,984","15,984","15,984",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,0,VALID,ETB
4500001588,2024-09-18,20000242,Orient Int.Holding Shanghai Ronghen,1,"7,940,963.44",[NULL],2024-12-24,2025-04-11,2025-04-11,1,2025-04-14,2025-04-14,2025-04-14,6,1,1,"126,065","115,500","115,500",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],97,108,3,0,VALID,ETB
4500001564,2024-09-17,20000654,Shandong Shenglu Pharmaceutical CO.,1,"7,938,740.66",[NULL],2024-12-26,2025-06-04,2025-06-04,1,2025-06-06,2025-06-06,2025-06-06,1,1,1,"8,717","8,717","8,717",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],100,160,2,0,VALID,ETB
4500002326,2025-02-23,20000213,Adonai Trading FZE,4,"7,914,458.93",[NULL],[NULL],2026-05-06,2026-07-06,2,2026-07-07,2026-07-07,2026-07-07,4,4,4,486,486,486,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],62,0,VALID,ETB
4500001709,2024-09-30,20000012,Fenway Trading Co.Ltd,1,"7,899,125.76",[NULL],2025-04-04,2025-09-01,2025-09-01,1,2025-09-16,2025-09-16,2025-09-16,1,1,1,16,16,16,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],186,150,15,0,VALID,ETB
4500001014,2024-07-15,20000029,Hebei Pukang Medical Instrument Co,2,"7,882,653.34",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,433,0,0,433,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004130,2025-04-09,20000398,Macleods Pharmaceuticals Ltd.,1,"7,879,668.02",2025-03-18,2025-07-22,2025-10-23,2025-10-23,1,2025-10-28,2025-10-28,2025-10-28,10,1,1,"45,772","45,595","45,595",0,FULLY_DELIVERED_WITH_GRV_DATE,22,104,93,5,0,VALID,ETB
4500010356,2026-03-11,20000407,Mission Pharma,1,"7,864,572.23",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,150,0,0,150,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500009432,2026-01-16,20000337,Ciron Drugs And Pharmaceuticals Pvt,1,"7,863,964.08",2026-01-13,2026-02-16,2026-06-23,2026-06-23,1,2026-07-02,2026-07-02,2026-07-02,13,1,1,"312,755","312,755","312,755",0,FULLY_DELIVERED_WITH_GRV_DATE,3,31,127,9,0,VALID,ETB
4500011839,2026-06-02,20000932,Fukuda Co. Ltd,1,"7,862,683.95",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,18,0,0,18,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011908,2026-06-04,20000932,Fukuda Co. Ltd,1,"7,862,683.95",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,9,0,0,9,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004780,2025-05-27,20000230,Intec Products Inc,1,"7,850,348.06",2025-04-15,2025-08-26,2025-10-09,2025-10-09,1,2025-10-16,2025-10-16,2025-10-16,1,1,1,"16,509","16,509","16,509",0,FULLY_DELIVERED_WITH_GRV_DATE,42,91,44,7,0,VALID,ETB
4500002286,2024-11-08,20000153,Shenzhen Comen Medical Instrumnt Co,1,"7,821,516.92",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,20,0,0,20,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004849,2025-05-26,20000249,RISE GLOBAL GMBH,2,"7,798,088.75",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,"108,516",0,0,"108,516",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000866,2024-07-03,20000442,Scott Edil Pharmacia Ltd,1,"7,782,502.08",[NULL],[NULL],2024-09-10,2024-09-10,1,2024-09-25,2024-09-25,2024-09-25,3,1,1,"42,259","42,259","42,259",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],15,0,VALID,ETB
4500000851,2024-07-02,20000311,Abbott Gmbh,13,"7,772,402.26",[NULL],[NULL],2024-09-18,2024-09-25,6,2024-09-26,2024-09-26,2024-09-26,15,13,13,318,318,954,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],8,0,VALID,ETB
4500005423,2025-06-25,20000249,RISE GLOBAL GMBH,15,"7,744,468.72",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],15,728,0,0,728,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004527,2025-05-12,20000249,RISE GLOBAL GMBH,8,"7,723,627.64",[NULL],2026-03-23,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],15,"2,058",0,0,"2,058",AWAITING_SHIPMENT,[NULL],315,[NULL],[NULL],[NULL],VALID,ETB
4500001028,2024-07-17,20000412,Naprod Life Science Pvt.Ltd,1,"7,716,751.75",[NULL],[NULL],2024-09-27,2024-09-27,1,2024-10-01,2024-10-01,2024-10-01,3,1,1,"31,687","31,687","31,687",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],4,0,VALID,ETB
4500007979,2025-11-03,20000406,Milan Laboratories (India) Pvt.Ltd,1,"7,685,711.66",[NULL],2026-03-21,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"55,100",0,0,"55,100",AWAITING_SHIPMENT,[NULL],138,[NULL],[NULL],[NULL],VALID,ETB
4500008741,2025-12-11,20000549,Afrovision pharmaceuticals,4,"7,656,747.21",2025-11-26,[NULL],2026-02-13,2026-05-08,2,2026-02-13,2026-05-08,2026-05-08,9,4,4,"23,174","15,585","15,585",0,FULLY_DELIVERED_WITH_GRV_DATE,15,[NULL],[NULL],0,84,VALID,ETB
4500003880,2025-03-19,10000743,East African Pharmaceuticals Plc,1,"7,632,300",[NULL],[NULL],2025-05-16,2025-05-16,1,2025-05-19,2025-05-19,2025-05-19,5,1,1,"29,355","29,355","29,355",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],3,0,VALID,ETB
4500003909,2025-03-20,10000743,East African Pharmaceuticals Plc,1,"7,632,300",[NULL],[NULL],2025-09-24,2025-09-24,1,2025-09-24,2025-09-24,2025-09-24,3,1,1,"29,355","17,759","17,759",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],0,0,VALID,ETB
4500003336,2025-02-08,20000058,"Jiangsu Saikang Medical Co.,Ltd",1,"7,615,750.12",[NULL],2025-10-01,2026-01-27,2026-01-30,2,2026-02-02,2026-02-02,2026-02-02,1,1,2,54,27,27,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],235,118,6,0,VALID,ETB
4500000726,2024-06-26,20000351,F. Hoffmann-La Roche Ltd.,1,"7,613,491.91",[NULL],[NULL],2024-07-04,2024-07-04,1,2024-07-04,2024-07-04,2024-07-04,2,1,1,"5,555","5,555","5,555",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],0,0,VALID,ETB
4500009144,2026-01-01,10000751,Adama Development P.L.C. Nazmed Med,2,"7,594,325",[NULL],[NULL],2026-03-10,2026-03-10,2,2026-03-11,2026-03-11,2026-03-11,3,2,3,"92,402","52,395","52,395",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,0,VALID,ETB
4500009138,2026-01-01,10000751,Adama Development P.L.C. Nazmed Med,2,"7,593,963",[NULL],[NULL],2026-01-26,2026-01-26,1,2026-01-27,2026-01-27,2026-01-27,4,2,3,"92,398","52,393","52,393",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,0,VALID,ETB
4500009140,2026-01-01,10000751,Adama Development P.L.C. Nazmed Med,2,"7,593,963",[NULL],[NULL],2026-03-10,2026-03-10,2,2026-03-11,2026-03-11,2026-03-11,5,2,3,"92,398","52,393","52,393",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,0,VALID,ETB
4500009141,2026-01-01,10000751,Adama Development P.L.C. Nazmed Med,2,"7,593,963",[NULL],[NULL],2026-03-10,2026-03-10,1,2026-03-11,2026-03-11,2026-03-11,2,2,3,"92,398","52,393","52,393",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,0,VALID,ETB
4500009142,2026-01-01,10000751,Adama Development P.L.C. Nazmed Med,2,"7,593,963",[NULL],[NULL],2026-03-10,2026-03-10,1,2026-03-11,2026-03-11,2026-03-11,2,2,3,"92,398","52,393","52,393",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,0,VALID,ETB
4500011834,2026-06-02,20000932,Fukuda Co. Ltd,1,"7,576,768.17",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,9,0,0,9,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500010844,2026-04-02,20000945,Al Elham Trading L.L.C,1,"7,544,659.29",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,162,0,0,162,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500007760,2025-10-22,20000249,RISE GLOBAL GMBH,1,"7,525,621.15",[NULL],2025-11-25,2026-04-23,2026-04-23,1,2026-04-28,2026-04-28,2026-04-28,3,1,1,"34,420","34,420","34,420",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],34,149,5,0,VALID,ETB
4500010586,2026-03-18,20000445,Shiv dial sud and sons,1,"7,520,057.14",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"76,635",0,0,"76,635",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500006836,2025-09-05,20000222,Care Pharma FZ LLC,1,"7,507,945.03",[NULL],2025-12-26,2026-03-05,2026-03-05,1,2026-03-25,2026-03-25,2026-03-25,1,1,1,"72,893","72,893","72,893",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],112,69,20,0,VALID,ETB
4500002272,2024-11-07,20000475,Zaman Project Management,1,"7,465,303.13",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,250,0,0,250,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500006382,2025-08-12,20000337,Ciron Drugs And Pharmaceuticals Pvt,1,"7,422,783.14",2025-05-02,2025-10-01,2026-02-11,2026-02-11,1,2026-02-11,2026-02-11,2026-02-11,1,1,1,"300,001","300,001","300,001",0,FULLY_DELIVERED_WITH_GRV_DATE,102,50,133,0,0,VALID,ETB
4500001862,2024-10-11,20000213,Adonai Trading FZE,1,"7,411,936.24",[NULL],[NULL],2024-10-15,2024-10-16,5,2024-10-18,2024-10-18,2024-10-18,1,1,1,25,25,25,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],3,0,VALID,ETB
4500002586,2024-12-05,20000359,Guangzhou Wondfo Biotech Co. Ltd.,1,"7,400,715.75",[NULL],2024-12-25,2025-01-06,2025-01-06,1,2025-01-09,2025-01-09,2025-01-09,1,1,1,"17,529","17,529","17,529",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],20,12,3,0,VALID,ETB
4500002869,2025-01-06,10000822,Dallul Pharmaceutical PLC,1,"7,373,815",[NULL],[NULL],2025-05-20,2025-06-20,9,2025-05-22,2025-06-23,2025-06-23,27,1,1,"47,573","24,700","24,700",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],2,32,VALID,ETB
4500008115,2025-11-12,20000291,Nipro Middle East FZE.,4,"7,369,530.13",[NULL],2026-02-13,2026-07-20,2026-07-20,2,[NULL],[NULL],[NULL],[NULL],[NULL],4,"17,895",0,"17,895",0,FULLY_DELIVERED_OR_REDUCED_BUT_GRV_DATE_MISSING,[NULL],93,157,[NULL],[NULL],VALID,ETB
4500007100,2025-09-21,20000337,Ciron Drugs And Pharmaceuticals Pvt,2,"7,323,158.78",2025-05-02,2025-11-19,2026-06-03,2026-06-04,2,2026-06-04,2026-06-05,2026-06-05,4,2,2,"128,952","128,952","128,952",0,FULLY_DELIVERED_WITH_GRV_DATE,142,59,196,1,1,VALID,ETB
4500004122,2025-04-08,20000315,Aculife Healthcare Pvt. Ltd.,1,"7,276,230.32",[NULL],2025-06-12,2025-10-15,2025-10-15,1,2025-10-16,2025-10-16,2025-10-16,4,1,1,"83,215","83,215","83,215",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],65,125,1,0,VALID,ETB
4500000020,2024-06-06,20000442,Scott Edil Pharmacia Ltd,2,"7,273,167.67",[NULL],[NULL],2024-09-09,2024-09-09,1,2024-10-31,2024-10-31,[NULL],4,1,3,"557,837","95,783","95,783","366,271",PARTIALLY_RECEIVED_WITH_GRV_DATE,[NULL],[NULL],[NULL],52,[NULL],VALID,ETB
4500001986,2024-11-15,20000012,Fenway Trading Co.Ltd,2,"7,252,582.98",[NULL],2025-01-03,2025-05-06,2025-05-21,2,2025-05-21,2025-05-21,2025-05-21,2,2,2,390,390,390,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],49,123,15,0,VALID,ETB
4500002387,2024-11-15,20000058,"Jiangsu Saikang Medical Co.,Ltd",1,"7,244,845.44",[NULL],2025-04-25,2025-09-09,2025-09-09,1,2025-09-19,2025-09-19,2025-09-19,1,1,1,48,48,48,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],161,137,10,0,VALID,ETB
4500006108,2025-07-23,20000213,Adonai Trading FZE,1,"7,224,935.57",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,503,0,0,503,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500005771,2025-07-04,20000260,Tenama International FZ-LLC,1,"7,222,056.29",2025-03-10,2025-08-28,2025-12-18,2025-12-18,1,2026-01-09,2026-01-09,2026-01-09,4,1,1,"42,074","42,074","42,074",0,FULLY_DELIVERED_WITH_GRV_DATE,116,55,112,22,0,VALID,ETB
4500006384,2025-08-12,20000260,Tenama International FZ-LLC,1,"7,222,056.29",2025-03-10,2025-11-01,2026-02-03,2026-02-03,1,2026-02-17,2026-02-17,2026-02-17,4,1,1,"42,074","42,031","42,031",0,FULLY_DELIVERED_WITH_GRV_DATE,155,81,94,14,0,VALID,ETB
4500002199,2024-11-03,20000367,Hebei Pukang Medical Instruments Co,1,"7,189,623.39",[NULL],2025-01-20,2025-06-10,2025-06-10,1,2025-06-16,2025-06-16,2025-06-16,1,1,1,140,140,140,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],78,141,6,0,VALID,ETB
4500001094,2024-07-18,20000340,Coral Laboratories Ltd,1,"7,183,038.84",[NULL],[NULL],2024-08-21,2024-09-13,2,2024-09-04,2024-09-04,2024-09-04,4,1,1,"118,260","118,260","118,260",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],14,0,VALID,ETB
4500001669,2024-09-25,20000493,Allengers,1,"7,165,906.92",[NULL],2025-06-10,2025-10-14,2025-10-14,1,2025-10-14,2025-10-14,2025-10-14,1,1,1,10,10,10,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],258,126,0,0,VALID,ETB
4500001064,2024-07-17,20000369,Hetro Labs Ltd.,1,"7,159,797.44",[NULL],[NULL],2024-08-30,2024-08-30,1,2024-09-02,2024-09-02,2024-09-02,3,1,1,"24,500","24,500","24,500",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],3,0,VALID,ETB
4500000772,2024-06-28,20000442,Scott Edil Pharmacia Ltd,1,"7,132,715.82",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"17,897",0,0,"17,897",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000771,2024-06-28,20000442,Scott Edil Pharmacia Ltd,1,"7,132,317.28",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"17,896",0,0,"17,896",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001161,2024-07-24,20000398,Macleods Pharmaceuticals Ltd.,1,"7,127,066.93",[NULL],2024-11-12,2025-03-04,2025-03-04,1,2025-03-05,2025-03-05,2025-03-05,2,1,1,"7,280","7,280","7,280",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],111,112,1,0,VALID,ETB
4500012742,2026-07-06,20000244,"Qingdao Haier Biomedical Co., Ltd",1,"7,106,404.21",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,30,0,0,30,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500007880,2025-10-28,20000341,"Cspc Ouyi Pharmaceutical Co.,Ltd",1,"7,099,724.59",2025-04-29,2025-12-09,2026-01-30,2026-01-30,1,2026-02-04,2026-02-04,2026-02-04,1,1,1,"31,554","31,554","31,554",0,FULLY_DELIVERED_WITH_GRV_DATE,182,42,52,5,0,VALID,ETB
4500008806,2025-12-17,20000610,MERIDIAN ENTERPRISES PVT. LTD,1,"7,077,316.50",2025-12-03,2026-01-31,2026-05-29,2026-05-29,1,2026-06-10,2026-06-10,2026-06-10,9,1,1,"90,000","90,000","90,000",0,FULLY_DELIVERED_WITH_GRV_DATE,14,45,118,12,0,VALID,ETB
4500003954,2025-03-26,20000369,Hetro Labs Ltd.,1,"7,072,419.17",[NULL],2025-07-02,2025-09-18,2025-09-18,1,2025-09-22,2025-09-22,2025-09-22,1,1,1,"7,035","7,029","7,029",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],98,78,4,0,VALID,ETB
4500001819,2024-10-09,20000249,RISE GLOBAL GMBH,3,"7,061,375.13",[NULL],2024-12-13,2025-05-21,2025-05-21,1,2025-05-26,2025-05-26,2025-05-26,3,3,3,"33,954","33,954","33,954",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],65,159,5,0,VALID,ETB
4500007903,2025-10-29,20000337,Ciron Drugs And Pharmaceuticals Pvt,1,"7,038,537.92",[NULL],2026-01-01,2026-04-01,2026-04-01,1,2026-04-01,2026-04-01,2026-04-01,1,1,1,"51,240","51,140","51,140",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],64,90,0,0,VALID,ETB
4500012802,2026-07-07,20000458,Theon Pharmaceuticals,1,"7,033,456.04",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"324,633",0,0,"324,633",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004695,2025-05-16,20000394,Leben Laboratories Private Limited,1,"7,026,039.24",[NULL],2025-07-12,2025-09-12,2025-09-12,1,2025-09-19,2025-09-19,2025-09-19,4,1,1,"153,907","153,907","153,907",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],57,62,7,0,VALID,ETB
4500008107,2025-11-06,20000239,Ningbo David Medical Device Co. Ltd,1,"7,022,695.50",[NULL],2025-12-03,2026-02-16,2026-02-16,1,2026-03-06,2026-03-06,2026-03-06,1,1,1,90,90,90,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],27,75,18,0,VALID,ETB
4500008794,2025-12-16,10003355,ROYAL MEDICAL TEXTILE MANUFACTURING,1,"7,020,000",[NULL],[NULL],2026-01-12,2026-01-12,1,2026-01-13,2026-01-13,2026-01-13,1,1,1,"14,400","14,400","14,400",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,0,VALID,ETB
4500008378,2025-11-20,20000430,Relier Pharma Fze,1,"7,015,262.59",2025-04-11,2026-01-02,2026-05-29,2026-05-29,1,2026-06-05,2026-06-05,2026-06-05,3,1,1,"22,528","22,528","22,528",0,FULLY_DELIVERED_WITH_GRV_DATE,223,43,147,7,0,VALID,ETB
4500000824,2024-06-29,10000745,Humanwell Pharmaceutical Ethiopia P,2,"7,013,430",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,"98,065",0,0,"98,065",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500012418,2026-06-25,20000458,Theon Pharmaceuticals,1,"6,992,685.22",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"324,633",0,0,"324,633",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011967,2026-06-08,10000740,Follium Pharmaceuticals,1,"6,979,969.15",2026-04-20,[NULL],2026-06-25,2026-06-25,1,2026-06-25,2026-06-25,2026-06-25,8,1,1,"6,317","3,200","3,200",0,FULLY_DELIVERED_WITH_GRV_DATE,49,[NULL],[NULL],0,0,VALID,ETB
4500004655,2025-05-15,20000549,Afrovision pharmaceuticals,1,"6,979,700",[NULL],[NULL],2025-10-06,2025-10-06,1,2025-10-14,2025-10-14,2025-10-14,2,1,1,"10,000","10,000","10,000",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],8,0,VALID,ETB
4500003293,2025-02-05,20000398,Macleods Pharmaceuticals Ltd.,1,"6,974,963.95",[NULL],2025-04-17,2025-05-14,2025-05-14,1,2025-05-16,2025-05-16,2025-05-16,1,1,1,"13,530","13,530","13,530",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],71,27,2,0,VALID,ETB
4500008836,2025-12-19,20000260,Tenama International FZ-LLC,2,"6,971,991.19",2025-12-15,2026-01-26,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,"257,919",0,0,"257,919",AWAITING_SHIPMENT,4,38,[NULL],[NULL],[NULL],VALID,ETB
4500002524,2024-11-30,20000223,Dialab Production,2,"6,936,869.25",[NULL],2025-03-06,2025-04-29,2025-04-29,1,2025-06-30,2025-06-30,2025-06-30,2,2,2,"1,600","1,600","1,600",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],96,54,62,0,VALID,ETB
4500000962,2024-07-11,20000467,Venus Remedius Ltd.,8,"6,903,610.20",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],8,"18,124",0,0,"18,124",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001711,2024-09-30,10000745,Humanwell Pharmaceutical Ethiopia P,1,"6,884,117.76",[NULL],[NULL],2024-11-05,2025-04-07,2,2024-11-06,2025-04-10,2025-04-10,4,1,1,"22,944","22,944","22,944",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,155,VALID,ETB
4500011887,2026-06-03,20000535,"Contec Medical Systems Co., Ltd",2,"6,877,227.56",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,948,0,0,948,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000765,2024-06-27,20000467,Venus Remedius Ltd.,8,"6,869,249.55",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],8,"18,124",0,0,"18,124",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500006018,2025-07-08,20000153,Shenzhen Comen Medical Instrumnt Co,1,"6,867,084.40",[NULL],2025-11-07,2026-03-16,2026-04-15,2,2026-04-16,2026-04-16,2026-04-16,1,1,2,100,50,50,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],122,129,31,0,VALID,ETB
4500003501,2025-02-19,20000726,Wise Team FZC JV with Wise Team PLC,1,"6,858,038.15",[NULL],2025-04-01,2025-12-08,2025-12-08,1,2025-12-08,2025-12-08,2025-12-08,1,1,1,1,1,1,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],41,251,0,0,VALID,ETB
4500001139,2024-07-23,20000264,United Pharma (K) Limited,1,"6,828,517.99",[NULL],2025-04-08,2025-06-20,2025-06-20,1,2025-06-25,2025-06-25,2025-06-25,2,1,1,"29,208","29,208","29,208",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],259,73,5,0,VALID,ETB
