MANDT,EBELN,EBELP,ETENR,PO_DOCUMENT_DATE,PO_TYPE,SUPPLIER_NUMBER,SUPPLIER_NAME,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_TYPE_DESCRIPTION,PLANT,ORDER_UNIT,ITEM_NET_VALUE_ETB,HEADER_DELETION_INDICATOR,ITEM_DELETION_INDICATOR,RETURN_ITEM_INDICATOR,DELIVERY_COMPLETED_INDICATOR,FINAL_INVOICE_INDICATOR,SCHEDULED_DELIVERY_DATE,SCHEDULED_QUANTITY,RECEIVED_QUANTITY,REDUCED_QUANTITY,OPEN_SCHEDULE_QUANTITY,OPEN_OVERDUE_STATUS,OPEN_SCHEDULE_VALUE_ETB
100,4500011488,630,1,2026-05-14,ZRDI,20000548,Beckman coulter,202-BSRB-0701,DxI 800 - Serum & RBC Folate of 2*50test,ZLC,Laboratory commodity,HO01,PAK,"230,372.06",[NULL],[NULL],[NULL],[NULL],[NULL],2026-01-20,10,0,0,10,OPEN_OVERDUE,"230,372.06"
100,4500011529,100,1,2026-05-18,ZHP1,20000373,Immucor Medizinische Diagnostik  Gm,204-NBMP-0801,NEO Iris - Barcoded Microplates of 100,ZLC,Laboratory commodity,HO01,PAK,"3,609,490.37",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-05,198,0,0,198,OPEN_OVERDUE,"3,609,490.37"
100,4500011529,120,1,2026-05-18,ZHP1,20000373,Immucor Medizinische Diagnostik  Gm,204-NDIL-0801,NEO Iris - Diluent of 3*500ml,ZLC,Laboratory commodity,HO01,PAK,"876,233.53",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-05,47,0,0,47,OPEN_OVERDUE,"876,233.53"
100,4500011529,140,1,2026-05-18,ZHP1,20000373,Immucor Medizinische Diagnostik  Gm,204-NSLC-0701,NEO Iris - Sys Liquid Conc of 10*500ml,ZLC,Laboratory commodity,HO01,PAK,"2,684,744.91",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-05,162,0,0,162,OPEN_OVERDUE,"2,684,744.91"
100,4500011529,160,1,2026-05-18,ZHP1,20000373,Immucor Medizinische Diagnostik  Gm,204-NSTD-0701,NEO Iris - Stir Balls Dispenser,ZLC,Laboratory commodity,HO01,ST,"190,586.92",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-05,6,0,0,6,OPEN_OVERDUE,"190,586.92"
100,4500011529,180,1,2026-05-18,ZHP1,20000373,Immucor Medizinische Diagnostik  Gm,204-NBIM-0701,NEO Iris - Anti-B IgM of 10*10ml,ZLC,Laboratory commodity,HO01,PAK,"1,295,969.45",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-05,23,0,0,23,OPEN_OVERDUE,"1,295,969.45"
100,4500011529,200,1,2026-05-18,ZHP1,20000373,Immucor Medizinische Diagnostik  Gm,204-NRHR-0721,NEO Iris - RH-Hr Control of 10*10ml,ZLC,Laboratory commodity,HO01,PAK,"2,958,257.95",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-05,126,0,0,126,OPEN_OVERDUE,"2,958,257.95"
100,4500011529,220,1,2026-05-18,ZHP1,20000373,Immucor Medizinische Diagnostik  Gm,204-NDMG-0701,"NEO Iris - Anti-D,IgM & G Monc of10*10ml",ZLC,Laboratory commodity,HO01,PAK,"1,521,355.45",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-05,27,0,0,27,OPEN_OVERDUE,"1,521,355.45"
100,4500012043,10,1,2026-06-10,ZRDL,10001962,Bahita Hailu Gebreyohans/Lemamat Tr,303-GLEX-0702,Glove Examination Non Powder-Med of100,ZMS,Medical Supply,HO01,PAK,"458,156,906",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-30,"510,197","81,980","81,980","346,237",OPEN_OVERDUE,"310,920,826"
100,4500012239,290,1,2026-06-18,ZHP1,20000474,Yuil & Kop Consortium,403-PUOH-0101N,Pulse Oximeter - Handheld,ZMD,Medical Device,HO01,EA,"24,699,516.48",[NULL],[NULL],[NULL],[NULL],[NULL],2026-11-05,258,0,0,258,OPEN_NOT_DUE,"24,699,516.48"
100,4500012628,10,1,2026-06-30,ZHP1,20000584,CEPHEID HBDC SAS,207-GXTB-0602,"CGXMTB/RIF ULTRA -50, Kit of 50",ZLC,Laboratory commodity,HO01,KIT,"267,217,769.46",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-30,"4,044",0,0,"4,044",OPEN_OVERDUE,"267,217,769.46"
100,4500012718,10,1,2026-07-06,ZHP1,20000382,Jiangying Jinfeng Medical Equipment,302-SYDI-0510,Syringe Disposable-20ml wz ndl 21G of 50,ZMS,Medical Supply,HO01,PAK,"2,238,433.87",[NULL],[NULL],[NULL],[NULL],[NULL],2026-07-07,"7,792",0,0,"7,792",OPEN_OVERDUE,"2,238,433.87"
100,4500012840,10,1,2026-07-07,ZHP1,20000398,Macleods Pharmaceuticals Ltd.,104-LAET-0101,3TC+EFV+TDF-(300+400+300mg)-Tab of 30,ZME,Medicine,HO01,PAK,"10,473,063.21",[NULL],[NULL],[NULL],[NULL],[NULL],2026-07-07,"16,605",0,0,"16,605",OPEN_OVERDUE,"10,473,063.21"
100,4500004307,90,1,2025-04-23,ZRDL,10000748,Addis Pharmaceutical Factory Sc.,104-SUTR-0101-02,Sulpha+Trimeth(400mg+80mg)-Tab of 100x10,ZME,Medicine,HO01,PAK,"32,900,400",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-02,"22,230",0,0,"22,230",OPEN_OVERDUE,"32,900,400"
100,4500004307,110,1,2025-04-23,ZRDL,10000748,Addis Pharmaceutical Factory Sc.,104-METR-0201-02,Metronidazole - 250mg - Capsule of 50x10,ZME,Medicine,HO01,PAK,"122,120,353",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-02,"210,734","29,529","29,529","151,676",OPEN_OVERDUE,"87,896,242"
100,4500004307,130,1,2025-04-23,ZRDL,10000748,Addis Pharmaceutical Factory Sc.,104-TINI-0101-02,Tinidazole-500mg-Tablet of 20x12,ZME,Medicine,HO01,PAK,"39,182,114",[NULL],[NULL],[NULL],X,[NULL],2026-06-22,"49,162","49,162","49,162",0,DELIVERY_COMPLETED,0
100,4500004527,70,1,2025-05-12,ZHP1,20000249,RISE GLOBAL GMBH,401-TRAI-0101,"Tray - Instrument, with cover",ZMD,Medical Device,HO01,EA,"588,444.48",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-29,210,0,0,210,OPEN_OVERDUE,"588,444.48"
100,4500004527,110,1,2025-05-12,ZHP1,20000249,RISE GLOBAL GMBH,402-MIDW-0101,Set - Midwifery,ZMD,Medical Device,HO01,SET,"1,109,927.10",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-30,210,0,0,210,OPEN_OVERDUE,"1,109,927.10"
100,4500004527,150,1,2025-05-12,ZHP1,20000249,RISE GLOBAL GMBH,401-BOWS-0101-02,"Bowl - With Stand, 300ml",ZMD,Medical Device,HO01,EA,"1,332,404.48",[NULL],[NULL],[NULL],[NULL],[NULL],2025-12-09,210,0,0,210,OPEN_OVERDUE,"1,332,404.48"
100,4500004538,10,1,2025-05-13,ZHP1,20000218,BOSTON MEDICAL FZE.,403-CEAB-0101,Centrifuge - Automated Blood,ZMD,Medical Device,HO01,SET,"160,533,817.98",[NULL],[NULL],[NULL],X,[NULL],2025-06-30,7,7,7,0,DELIVERY_COMPLETED,0
100,4500004558,10,1,2025-05-13,ZHP1,20000153,Shenzhen Comen Medical Instrumnt Co,402-ANEM-0101,Anesthesia machine - with Patient mon,ZMD,Medical Device,HO01,EA,"37,254,751.49",[NULL],[NULL],[NULL],X,[NULL],2025-06-30,18,18,18,0,DELIVERY_COMPLETED,0
100,4500004577,120,1,2025-05-13,ZHP1,20000311,Abbott Gmbh,204-SYCO-0721,Alinity i - Syphilis Control of 8ml,ZLC,Laboratory commodity,HO01,VI,"466,288.40",[NULL],[NULL],[NULL],X,[NULL],2025-06-30,69,69,69,0,DELIVERY_COMPLETED,0
100,4500004577,140,1,2025-05-13,ZHP1,20000311,Abbott Gmbh,204-AMKI-0801,Alinity i - Maintenance Kit,ZLC,Laboratory commodity,HO01,KIT,0,[NULL],[NULL],[NULL],X,[NULL],2025-06-30,1,1,1,0,DELIVERY_COMPLETED,0
100,4500004577,160,1,2025-05-13,ZHP1,20000311,Abbott Gmbh,204-APCO-0801,Alinity i - Probe Condition of 2*31.8ml,ZLC,Laboratory commodity,HO01,PAK,"537,361.32",[NULL],[NULL],[NULL],X,[NULL],2025-06-30,81,81,81,0,DELIVERY_COMPLETED,0
100,4500004577,180,1,2025-05-13,ZHP1,20000311,Abbott Gmbh,204-AGRE-0701,Alinity i - Closure Gap for Rgt of 100,ZLC,Laboratory commodity,HO01,PAK,"88,836.50",[NULL],[NULL],[NULL],X,[NULL],2025-06-30,13,13,13,0,DELIVERY_COMPLETED,0
100,4500004577,200,1,2025-05-13,ZHP1,20000311,Abbott Gmbh,204-ATRI-0801,Alinity i - Trigger  of 4*975ml,ZLC,Laboratory commodity,HO01,PAK,"1,007,361.10",[NULL],[NULL],[NULL],X,[NULL],2025-06-30,141,141,141,0,DELIVERY_COMPLETED,0
100,4500004666,10,1,2025-05-15,ZHP1,20000590,SEVATTO PHARMA,104-SOST-0301-01,Sodium Stiboglucon.-100mg/ml-Inj of 30ml,ZME,Medicine,HO01,BOT,"12,472,733.78",[NULL],[NULL],[NULL],X,[NULL],2025-05-30,"17,799","17,799","17,799",0,DELIVERY_COMPLETED,0
100,4500004668,10,1,2025-05-15,ZHP1,20000407,Mission Pharma,110-ETON-0401-02,Etonogestrel 68mg-with full in.acce of20,ZME,Medicine,HO01,PAK,"521,131,772.18",[NULL],[NULL],[NULL],[NULL],[NULL],2025-05-30,"17,647",0,0,"17,647",OPEN_OVERDUE,"521,131,772.18"
100,4500004668,30,1,2025-05-15,ZHP1,20000407,Mission Pharma,301-COAB-0102-02,Cotton Absorbent Wool - 500gm,ZMS,Medical Supply,HO01,ROL,0,[NULL],[NULL],[NULL],[NULL],[NULL],2025-05-30,"17,647",0,0,"17,647",OPEN_OVERDUE,0
100,4500004668,50,1,2025-05-15,ZHP1,20000407,Mission Pharma,302-SYDI-0506-01,Syringe Disposable-5ml wz ndl 23G of 20,ZMS,Medical Supply,HO01,PAK,0,[NULL],[NULL],[NULL],[NULL],[NULL],2025-05-30,"17,647",0,0,"17,647",OPEN_OVERDUE,0
100,4500004668,70,1,2025-05-15,ZHP1,20000407,Mission Pharma,306-SUSB-0401-01,Surgical Scalpel Blade  - No.10 of 20,ZMS,Medical Supply,HO01,PAK,0,[NULL],[NULL],[NULL],[NULL],[NULL],2025-05-30,"17,647",0,0,"17,647",OPEN_OVERDUE,0
100,4500004668,90,1,2025-05-15,ZHP1,20000407,Mission Pharma,106-LIDO-0303-03,Lidocaine HCL-1% in 20ml vial-Inj of 3,ZME,Medicine,HO01,PAK,0,[NULL],[NULL],[NULL],[NULL],[NULL],2025-05-30,"17,647",0,0,"17,647",OPEN_OVERDUE,0
100,4500004804,10,1,2025-05-22,ZHP1,20000363,"Hangzhou Alltest Biotech Co., Ltd",204-HBSG-0401,Hepatitis BsAg Test Cassette of 30test,ZLC,Laboratory commodity,HO01,PAK,"8,439,719.60",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-30,"19,217","19,210","19,210",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500005419,40,1,2025-06-25,ZHP1,20000213,Adonai Trading FZE,403-SCDI-0101-08,"Scale - Weight, Digital, Infant",ZMD,Medical Device,HO01,EA,"648,006.75",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-04,46,0,0,46,OPEN_OVERDUE,"648,006.75"
100,4500005419,60,1,2025-06-25,ZHP1,20000213,Adonai Trading FZE,401-STES-0113,"Sterilizer - Steam, 25L",ZMD,Medical Device,HO01,EA,"22,619,103.44",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-04,37,0,0,37,OPEN_OVERDUE,"22,619,103.44"
100,4500005419,80,1,2025-06-25,ZHP1,20000213,Adonai Trading FZE,401-STES-0101,DO NOT USE !,ZMD,Medical Device,HO01,EA,"8,186,467.52",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-04,10,0,0,10,OPEN_OVERDUE,"8,186,467.52"
100,4500005419,100,1,2025-06-25,ZHP1,20000213,Adonai Trading FZE,401-INSA-0101,DO NOT USE !,ZMD,Medical Device,HO01,EA,"1,457,217.80",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-04,129,0,0,129,OPEN_OVERDUE,"1,457,217.80"
100,4500005444,10,1,2025-06-25,ZHP1,20000215,ATMOS MedizinTechnik GmbH & Co. KG,402-SUME-0101-03,DO NOT USE !,ZMD,Medical Device,HO01,EA,"11,904,744.45",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-07,44,0,0,44,OPEN_OVERDUE,"11,904,744.45"
100,4500005476,10,1,2025-06-26,ZHP1,20000215,ATMOS MedizinTechnik GmbH & Co. KG,402-SUME-0101,DO NOT USE !,ZMD,Medical Device,HO01,EA,"11,904,744.45",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-01,44,0,0,44,OPEN_OVERDUE,"11,904,744.45"
100,4500005892,10,1,2025-07-06,ZRDI,20000249,RISE GLOBAL GMBH,102-ADRE-0301-02,Adrenaline - 0.1% in 1ml amp-Inj of 10,ZME,Medicine,HO01,PAK,"8,249,598.40",[NULL],[NULL],[NULL],X,[NULL],2025-07-07,"78,976","78,976","78,976",0,DELIVERY_COMPLETED,0
100,4500006313,10,1,2025-08-07,ZRDI,20000370,High Technology Inc,403-ANCH-0101-01,"Analyzer-Cl.Haematology,3D,Hitech MCC-20",ZMD,Medical Device,HO01,EA,0,[NULL],[NULL],[NULL],X,[NULL],2025-12-25,80,80,80,0,DELIVERY_COMPLETED,0
100,4500006397,10,1,2025-08-12,ZRDI,20000394,Leben Laboratories Private Limited,104-AZIT-0601,Azithromycin-200mg/5ml-Oral Susp of 15ml,ZME,Medicine,HO01,BOT,"12,502,578.59",[NULL],[NULL],[NULL],[NULL],[NULL],2025-12-30,"302,026","301,786","301,786",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500006412,10,1,2025-08-12,ZRDI,20000249,RISE GLOBAL GMBH,117-OXHP-1201,Oxy HCL+Hydro+PolyB-E/E drop of 5ml,ZME,Medicine,HO01,BOT,"6,405,753.10",[NULL],[NULL],[NULL],[NULL],[NULL],2025-11-12,"36,156",0,0,"36,156",OPEN_OVERDUE,"6,405,753.10"
100,4500006502,20,1,2025-08-15,ZRDI,20000417,Ningbo Inopha Biotec Ltd.,112-HESO-0301-03,Heparin Sod.-5000IU/ml in 5ml-Inj of 25,ZME,Medicine,HO01,PAK,"138,151,835.01",[NULL],[NULL],[NULL],[NULL],[NULL],2025-11-15,"32,032","31,991","31,991",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500006538,40,1,2025-08-18,ZRDI,20000400,Medicamen Biotech Limited,105-CLOZ-0103,Clozapine - 100mg ΓÇô Tablet of 5x10,ZME,Medicine,HO01,PAK,"2,319,983.14",[NULL],[NULL],[NULL],X,[NULL],2026-01-05,"10,716","10,716","10,716",0,DELIVERY_COMPLETED,0
100,4500006563,10,1,2025-08-19,ZRDI,20000185,Therdose Pharma Pvt. Ltd.,115-ZOLE-0301-01,Zoledronic acid-4mg/5ml in 5ml in vi-Inj,ZME,Medicine,HO01,VI,"1,105,035.32",[NULL],[NULL],[NULL],X,[NULL],2026-01-06,"2,406","2,406","2,406",0,DELIVERY_COMPLETED,0
100,4500006665,10,1,2025-08-25,ZRDI,10000747,Cadila Pharmaceuticals -Ethiopia,102-ATEN-0102,Atenolol-50mg -Tablet of 10x10,ZME,Medicine,HO01,PAK,"2,058,534",[NULL],[NULL],[NULL],X,[NULL],2026-01-12,"21,222","21,222","21,222",0,DELIVERY_COMPLETED,0
100,4500006779,10,1,2025-09-02,ZRDI,20000258,Sysmex  Europe SE,203-SNCP-0701,Sys XN-550 - Cell Pack of 10L,ZLC,Laboratory commodity,HO01,JAR,"16,705,131.84",[NULL],[NULL],[NULL],X,[NULL],2026-01-20,"2,624","2,624","2,624",0,DELIVERY_COMPLETED,0
100,4500006779,30,1,2025-09-02,ZRDI,20000258,Sysmex  Europe SE,203-SNLY-0701,Sys XN-550 - Lyser cell WDF of 2L,ZLC,Laboratory commodity,HO01,JAR,"18,893,454.66",[NULL],[NULL],[NULL],X,[NULL],2026-01-20,770,770,770,0,DELIVERY_COMPLETED,0
100,4500006791,20,1,2025-09-02,ZRDI,20000370,High Technology Inc,203-MCCA-0711-01,Micro CC-20 Plus - Calibrator of  2.5ml,ZLC,Laboratory commodity,HO01,BOT,0,[NULL],[NULL],[NULL],X,[NULL],2026-01-20,69,69,69,0,DELIVERY_COMPLETED,0
100,4500006841,110,1,2025-09-05,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DLDL-0701,D EXL 200 - LDL Cholesterol of 120test,ZLC,Laboratory commodity,HO01,PAK,"4,769,038.73",[NULL],[NULL],[NULL],X,[NULL],2025-11-24,384,384,384,0,DELIVERY_COMPLETED,0
100,4500006841,130,1,2025-09-05,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DBLT-0701,D EXL 200 - Bilirubin T (TBI)of 480test,ZLC,Laboratory commodity,HO01,PAK,"2,099,351.48",[NULL],[NULL],[NULL],X,[NULL],2025-11-24,306,306,306,0,DELIVERY_COMPLETED,0
100,4500006841,150,1,2025-09-05,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DAMP-0701,D EXL 200 - Alpha Amylase of 240test,ZLC,Laboratory commodity,HO01,PAK,"540,108.42",[NULL],[NULL],[NULL],X,[NULL],2025-11-24,80,80,80,0,DELIVERY_COMPLETED,0
100,4500006841,170,1,2025-09-05,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DCRK-0701,D EXL 200 - Creatin Kinase CK of 480test,ZLC,Laboratory commodity,HO01,PAK,"476,544.22",[NULL],[NULL],[NULL],X,[NULL],2025-11-24,45,45,45,0,DELIVERY_COMPLETED,0
100,4500006841,190,1,2025-09-05,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DLIP-0701,D EXL 200 - Lipase of 120test,ZLC,Laboratory commodity,HO01,PAK,"692,618.81",[NULL],[NULL],[NULL],X,[NULL],2025-11-24,87,87,87,0,DELIVERY_COMPLETED,0
100,4500006841,210,1,2025-09-05,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DLDH-0701,D EXL 200 - Lactat Dehy (LDH) of480test,ZLC,Laboratory commodity,HO01,PAK,"770,481.84",[NULL],[NULL],[NULL],X,[NULL],2025-11-24,92,92,92,0,DELIVERY_COMPLETED,0
100,4500006841,230,1,2025-09-05,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DSPC-0701,D EXL 200 - Sodi/Potass/Chlor of 4000,ZLC,Laboratory commodity,HO01,PAK,"9,809,211.89",[NULL],[NULL],[NULL],X,[NULL],2025-11-24,191,191,191,0,DELIVERY_COMPLETED,0
100,4500006841,250,1,2025-09-05,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DMAG-0701,D EXL 200 - Magnesium of 120test,ZLC,Laboratory commodity,HO01,PAK,"1,285,458.04",[NULL],[NULL],[NULL],X,[NULL],2025-11-24,280,280,280,0,DELIVERY_COMPLETED,0
100,4500006841,270,1,2025-09-05,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DALP-0711,D EXL 200 - ALP Calibrator of 6*1ml,ZLC,Laboratory commodity,HO01,PAK,"516,068.91",[NULL],[NULL],[NULL],X,[NULL],2025-11-24,58,58,58,0,DELIVERY_COMPLETED,0
100,4500007103,10,1,2025-09-22,ZRDI,20000337,Ciron Drugs And Pharmaceuticals Pvt,105-PHEY-0301-01,Phenytoin Sodium-250mg in Vial-Pwd inj.,ZME,Medicine,HO01,VI,"2,840,207.16",[NULL],[NULL],[NULL],X,[NULL],2025-12-22,"8,503","8,503","8,503",0,DELIVERY_COMPLETED,0
100,4500007103,30,1,2025-09-22,ZRDI,20000337,Ciron Drugs And Pharmaceuticals Pvt,106-SUXA-0301-02,Suxameth-50mg/ml in10ml-Pwd.Inj of 25,ZME,Medicine,HO01,PAK,"22,180,284.58",[NULL],[NULL],[NULL],X,[NULL],2025-12-22,"15,098","15,098","15,098",0,DELIVERY_COMPLETED,0
100,4500007108,10,1,2025-09-22,ZRDI,20000337,Ciron Drugs And Pharmaceuticals Pvt,117-CIPR-1201,Ciprofloxacin - 0.30% - Eye/Ear drop 5ml,ZME,Medicine,HO01,BOT,"4,546,304.23",[NULL],[NULL],[NULL],X,[NULL],2026-02-09,"255,542","255,542","255,542",0,DELIVERY_COMPLETED,0
100,4500007473,30,1,2025-10-08,ZRDI,20000249,RISE GLOBAL GMBH,402-HYST-0101,Set - Hysterectomy,ZMD,Medical Device,HO01,SET,"1,985,178.46",[NULL],[NULL],[NULL],[NULL],[NULL],2026-02-25,45,0,0,45,OPEN_OVERDUE,"1,985,178.46"
100,4500007491,20,1,2025-10-09,ZRDI,20000260,Tenama International FZ-LLC,304-PGAR-0208-01,PGA-Gauge 4.0(1) 75cm on 45mm 1/2 CRB,ZMS,Medical Supply,HO01,DZ,"5,705,330.73",[NULL],[NULL],[NULL],[NULL],[NULL],2025-10-09,"11,143","11,067","11,067",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500007543,10,1,2025-10-11,ZRDI,20000328,Beeveejay Ltd,402-LAPA-0103N,"Set - Laparotomy, Adult",ZMD,Medical Device,HO01,SET,"33,852,022.07",[NULL],[NULL],[NULL],[NULL],[NULL],2026-02-28,85,0,0,85,OPEN_OVERDUE,"33,852,022.07"
100,4500007544,20,1,2025-10-11,ZRDI,20000249,RISE GLOBAL GMBH,402-INSM-0101-03,"Set - Instrument, Surgery, Minor",ZMD,Medical Device,HO01,SET,"10,308,221.02",[NULL],[NULL],[NULL],[NULL],[NULL],2026-03-12,246,0,0,246,OPEN_OVERDUE,"10,308,221.02"
100,4500008374,10,1,2025-11-20,ZRDI,20000323,Aurobindo Pharma,104-AMCL-0104-01,Amox+Clav (500+125)mg Fil Co Tab of 5x3,ZME,Medicine,HO01,PAK,"103,800,955.40",[NULL],[NULL],[NULL],[NULL],[NULL],2026-02-20,"717,440","710,880","710,880",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500008419,20,1,2025-11-24,ZHP1,20000366,Healthium Medtech Pvt. Ltd.,304-PGAC-0207,PGA-Gauge 3.0(2/0)75cm/27mm 1/2CC Needle,ZMS,Medical Supply,HO01,DZ,"8,855,495.96",[NULL],[NULL],[NULL],[NULL],[NULL],2026-04-13,"17,567",0,0,"17,567",OPEN_OVERDUE,"8,855,495.96"
100,4500008448,20,1,2025-11-26,ZHP1,20000329,Beijingwantai Biological Pharmacy C,204-EHVA-0501,ELISA - HIV 1 & 2 Ag and Ab of 96,ZLC,Laboratory commodity,HO01,KIT,"5,818,749.50",[NULL],[NULL],[NULL],X,[NULL],2026-04-15,"1,000","1,000","1,000",0,DELIVERY_COMPLETED,0
100,4500008448,40,1,2025-11-26,ZHP1,20000329,Beijingwantai Biological Pharmacy C,204-ESYA-0501,ELISA - Syphillis Test of 96,ZLC,Laboratory commodity,HO01,KIT,"2,453,310.60",[NULL],[NULL],[NULL],X,[NULL],2026-04-15,600,600,600,0,DELIVERY_COMPLETED,0
100,4500008507,10,1,2025-11-30,ZRDI,20000400,Medicamen Biotech Limited,111-CLOM-0101,Clomiphene Citrate-50mg-Tablet of 10x3,ZME,Medicine,HO01,PAK,"2,546,361.65",[NULL],[NULL],[NULL],[NULL],[NULL],2026-03-02,"8,667",0,0,"8,667",OPEN_OVERDUE,"2,546,361.65"
100,4500008811,20,1,2025-12-17,ZRDI,20000442,Scott Edil Pharmacia Ltd,109-LORA-0701,Loratadine - 5mg/5ml ΓÇô Syrup of 100ml,ZME,Medicine,HO01,BOT,"2,034,776.04",[NULL],[NULL],[NULL],[NULL],[NULL],2026-05-06,"23,498",0,0,"23,498",OPEN_OVERDUE,"2,034,776.04"
100,4500008834,10,1,2025-12-18,ZRDL,10000746,Sansheng Pharmaceutical Plc,104-NORF-0101,Norfloxacin - 400mg ΓÇô Tablet of 10x10,ZME,Medicine,HO01,PAK,"16,662,750",[NULL],[NULL],[NULL],[NULL],[NULL],2026-03-18,"44,434","21,007","21,007","2,420",OPEN_OVERDUE,"907,500"
100,4500008924,10,1,2025-12-23,ZHP1,20000260,Tenama International FZ-LLC,306-ADPL-0706,Adhesive Plaster Zinc Oxide -7.5cm x10m,ZMS,Medical Supply,HO01,EA,"3,935,080.48",[NULL],[NULL],[NULL],[NULL],[NULL],2026-05-12,"47,432",0,0,"47,432",OPEN_OVERDUE,"3,935,080.48"
100,4500008987,10,1,2025-12-25,ZRDL,10000740,Follium Pharmaceuticals,201-PKOH-0102,"Potassium Hydroxide, 10% -Solution of 1L",ZLC,Laboratory commodity,HO01,BOT,"3,805,440",[NULL],[NULL],[NULL],[NULL],[NULL],2026-05-14,"5,946",0,0,"5,946",OPEN_OVERDUE,"3,805,440"
100,4500008987,30,1,2025-12-25,ZRDL,10000740,Follium Pharmaceuticals,209-FORM-0103,Formalin 37% solution of 1L,ZLC,Laboratory commodity,HO01,BOT,"3,038,490",[NULL],[NULL],[NULL],X,[NULL],2026-05-14,"6,201","6,201","6,201",0,DELIVERY_COMPLETED,0
100,4500009485,10,1,2026-01-22,ZHP1,20000342,Cspc Zhongnuo Pharmaceutical Co. Lt,104-AMOX-0202,Amoxicillin-500mg-Capsule of 50x10,ZME,Medicine,HO01,BX,"41,747,596.72",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-11,"31,404",0,0,"31,404",OPEN_OVERDUE,"41,747,596.72"
100,4500009960,10,1,2026-02-18,ZRDI,20000158,Shenzhen Mindray Bio-Medical Electr,402-VENM-0101,"Ventilator - Mechanical, ICU",ZMD,Medical Device,HO01,EA,"65,620,927.39",[NULL],[NULL],[NULL],[NULL],[NULL],2026-05-22,60,0,0,60,OPEN_OVERDUE,"65,620,927.39"
100,4500010096,10,1,2026-02-24,ZHP1,20000924,Woman Care Global LLC,110-MEDA-0301-02,Medroxy-150mg/ml in 1ml Vial-Inj,ZME,Medicine,HO01,VI,"82,574,839.52",[NULL],[NULL],[NULL],[NULL],[NULL],2026-05-31,"929,548",0,0,"929,548",OPEN_OVERDUE,"82,574,839.52"
100,4500010830,10,1,2026-04-02,ZHP1,20000025,"Guangdong Biolight Meditech Co.,Ltd",403-PUOH-0101N,Pulse Oximeter - Handheld,ZMD,Medical Device,HO01,EA,"4,721,992.88",[NULL],[NULL],[NULL],[NULL],[NULL],2026-07-02,286,0,0,286,OPEN_OVERDUE,"4,721,992.88"
100,4500010840,20,1,2026-04-02,ZHP1,20000249,RISE GLOBAL GMBH,401-RMAN-0101,"Resuscitator - Manual, Neonate",ZMD,Medical Device,HO01,EA,"6,378,335.15",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-04,"4,500",0,0,"4,500",OPEN_OVERDUE,"6,378,335.15"
100,4500010856,20,1,2026-04-03,ZHP1,20000239,Ningbo David Medical Device Co. Ltd,402-WARI-0101,"Warmer -  Radiant, Infant",ZMD,Medical Device,HO01,EA,"255,481,060.11",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-11,"1,254",0,0,"1,254",OPEN_OVERDUE,"255,481,060.11"
100,4500010865,10,1,2026-04-03,ZHP1,20000683,Samed FZE,403-MICI-0101,Microscope - Inverted,ZMD,Medical Device,HO01,EA,"92,782,580.69",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-11,60,0,0,60,OPEN_OVERDUE,"92,782,580.69"
